T,PIF4m,PIF5m,PIF,phyB,PR,INT,IAA29m,ATHB2m,CDF1m,FKF1m,FKF1,CDF1,COm,CO,FTm,InducedC1,InducedC2,RepressedC1,PHYAm,phyAr,phyAfr,phyAmarker
0,0.2878893866538,0.359727281251988,3.34243933739305,0.966503539818674,0.966503539818674,21.5359480674502,0.143820537146969,0.085714304808042,0.331221635044982,0.078178730521632,0.0635516876290666,0.0584389344189292,0.431953029984698,3.571404752996,0.846053457700389,0.0360749838261218,1.44427591847835e-05,1.24975239326491,0.143597004076851,0.102221700265415,0.0368449975797851,0.087113204891755
0.1,0.243124958641707,0.296302832357543,3.09864502308087,0.966503539818674,0.966503539818674,21.5359480674502,0.143820587202613,0.0857143088698438,0.3348977003017,0.0800527116838096,0.0633999998844912,0.0599103318563863,0.427169821764892,3.5448150765345,0.840200163109269,0.0360750338817131,1.77309509861843e-05,1.24975647163298,0.143548157537422,0.102244451915552,0.036852869194773,0.0871142616564364
0.2,0.206462283484941,0.248243190040378,2.64210753621425,0.966503539818674,0.966503539818674,21.5359480674502,0.143820607136839,0.0857143104843794,0.338696012777306,0.081484414784448,0.0634384315171636,0.0613880764537354,0.422296943665242,3.51791328594456,0.833972152769614,0.0360750538161045,1.88145666666196e-05,1.24976080339324,0.143502437673378,0.102260433223219,0.0368603481229521,0.0871154034635024
0.3,0.176422495462326,0.211779791579734,2.24738643245836,0.966503539818674,0.966503539818674,21.5359480674502,0.143820607335574,0.085714310496554,0.342612487241213,0.0825504671090136,0.0635988209444128,0.0628728600426025,0.417343465140843,3.49074416603927,0.827359879350809,0.0360750540148725,1.84964814302481e-05,1.24976528002246,0.143459717737456,0.102270623654877,0.036867050591505,0.0871166153367742
0.4,0.151855743817883,0.184212946245038,1.93116684514028,0.966503539818674,0.966503539818674,21.5359480674502,0.143820597827842,0.0857143097212824,0.346643596395973,0.0833105429255526,0.0638323962088772,0.0643653058928059,0.412317700373617,3.46332907140479,0.820430342546767,0.0360750445071341,1.75225677956472e-05,1.24976978918561,0.143428836790162,0.102266901924201,0.0368689103785239,0.0871177312371174
0.5,0.131814756302939,0.16346399685499,1.68265808310242,0.966503539818674,0.966503539818674,21.5359480674502,0.143820583860958,0.0857143085847752,0.350787718562653,0.0838071912395051,0.064101135054784,0.0658661092754594,0.407227566376699,3.43567531513627,0.81325003419895,0.0360750305402582,1.6279853902412e-05,1.24977427259616,0.143397955842867,0.102263180193525,0.0368707701655428,0.0871188471374607
0.6,0.115470185315691,0.147844972358347,1.4876270360489,0.966503539818674,0.966503539818674,21.5359480674502,0.14382056835684,0.0857143073242806,0.355041217111717,0.0840891838456298,0.0643747559501824,0.0673758765971809,0.402080880685813,3.40778044536354,0.805878836049014,0.0360750150361371,1.49801204506072e-05,1.24977869817604,0.143367074895573,0.102259458462848,0.0368726299525617,0.0871199630378039
0.7,0.102139127073473,0.136078783741627,1.33411364528387,0.966503539818674,0.966503539818674,21.5359480674502,0.143820552686043,0.085714306051013,0.359400008680414,0.0842013040826232,0.0646319710117837,0.0688951470493545,0.396885050389498,3.37963481661867,0.798365752504375,0.0360749993653148,1.37187195555324e-05,1.24978305131277,0.143336193948279,0.102255736732172,0.0368744897395806,0.0871210789381472
0.8,0.0912788402125542,0.127238888946976,1.21326599399004,0.966503539818674,0.966503539818674,21.5359480674502,0.143820537352236,0.0857143048057798,0.363862194978494,0.084171089758258,0.0648589511861044,0.0704245160046053,0.391647005316253,3.35122495512742,0.790749216777385,0.0360749840314717,1.25266561742852e-05,1.24978732721939,0.143305313000984,0.102252015001496,0.0368763495265995,0.0871221948384904
0.9,0.0824656041045017,0.120658566488909,1.11852751217245,0.966503539818674,0.966503539818674,21.5359480674502,0.143820522532513,0.0857143036028812,0.368424635829015,0.0840285340090244,0.0650472493493723,0.0719644897498562,0.38637322950456,3.32253690169134,0.783059258227354,0.0360749692117266,1.14114516798387e-05,1.24979152487933,0.14327443205369,0.10224829327082,0.0368782093136184,0.0871233107388337
