2.6,1.0084,1.0302,10.912,0.9665,0.9665,21.177,0.47915,0.99618,0.30097,0.74411,0.81177,0.014069,0.60235,3.5773,0.67548,0.3714,0.1045,0.55622,0.61427,0.2839,8.4
2.7,1.0084,1.0302,10.912,0.9665,0.9665,21.228,0.45663,0.93462,0.29694,0.71748,0.78082,0.01455,0.5974,3.6242,0.69375,0.34888,0.095131,0.56985,0.57937,0.26704,8.3602
2.8,1.0084,1.0302,10.912,0.9665,0.9665,21.272,0.43565,0.87729,0.29301,0.69316,0.75122,0.015039,0.59275,3.6678,0.71131,0.3279,0.086678,0.58321,0.54686,0.25134,8.2994
2.9,1.0084,1.0302,10.912,0.9665,0.9665,21.31,0.41607,0.82381,0.28917,0.67109,0.72315,0.015532,0.58835,3.7083,0.72815,0.30832,0.079014,0.5963,0.51653,0.23672,8.2189
3,1.0084,1.0302,10.912,0.9665,0.9665,21.342,0.39779,0.77392,0.28542,0.65113,0.69662,0.016027,0.5842,3.7459,0.7443,0.29005,0.072066,0.60914,0.48841,0.22311,8.1217
3.1,1.0084,1.0302,10.912,0.9665,0.9665,21.37,0.38076,0.72744,0.28177,0.63314,0.67158,0.016522,0.58027,3.7808,0.75978,0.27301,0.06579,0.62173,0.46221,0.21045,8.0086
3.2,1.0084,1.0302,10.912,0.9665,0.9665,21.393,0.36485,0.68406,0.2782,0.61703,0.6481,0.017014,0.57653,3.8131,0.7746,0.25711,0.06009,0.63406,0.43774,0.19864,7.8812
3.3,1.0084,1.0302,10.912,0.9665,0.9665,21.414,0.35003,0.64364,0.27471,0.60273,0.62612,0.017501,0.57298,3.843,0.78879,0.24228,0.054944,0.64616,0.41495,0.18765,7.7413
3.4,1.0084,1.0302,10.912,0.9665,0.9665,21.431,0.33619,0.60595,0.27129,0.59013,0.60564,0.017978,0.56961,3.8706,0.80237,0.22845,0.050281,0.65801,0.39378,0.17743,7.591
3.5,1.0084,1.0302,10.912,0.9665,0.9665,21.446,0.32328,0.57078,0.26795,0.57915,0.58666,0.018445,0.56638,3.8961,0.81536,0.21553,0.046053,0.66963,0.37402,0.1679,7.4317
3.6,1.0084,1.0302,10.912,0.9665,0.9665,21.459,0.31125,0.53802,0.26467,0.5697,0.56909,0.018899,0.56331,3.9196,0.82778,0.2035,0.042235,0.68102,0.35555,0.15899,7.2651
3.7,1.0084,1.0302,10.912,0.9665,0.9665,21.47,0.30001,0.50744,0.26146,0.56168,0.55294,0.019337,0.56038,3.9412,0.83967,0.19226,0.03877,0.69218,0.33842,0.15073,7.0922
3.8,1.0084,1.0302,10.912,0.9665,0.9665,21.48,0.28953,0.47893,0.2583,0.55503,0.53816,0.019757,0.55757,3.961,0.85104,0.18178,0.035633,0.70313,0.32245,0.14302,6.9148
