T,PIF4m,PIF5m,PIF,phyB,PR,INT,IAA29m,ATHB2m,CDF1m,FKF1m,FKF1,CDF1,COm,CO,FTm,InducedC1,InducedC2,RepressedC1,PHYAm,phyAr,phyAfr,phyAmarker
0,1.00838044973912,1.03015191312293,11.3062598207947,0.931913341155582,0.931913341154498,19.8942837396688,0.158811192662786,0.262596170121695,0.917367323388116,0.0361111021700855,0.021373037790216,0.419772116056333,0.0379110914502048,0.0203309556893484,3.64883804376996e-05,0.158811192662786,0.0868448960968127,0.645290766589191,0.26323829302935,0.815222968674583,0.150260311696315,0.134289138914255
0.1,1.00838044992097,1.03015191329921,11.268030251615,0.935148944380591,0.935148944380174,20.0364678881104,0.150658578117699,0.250754411394758,0.905968369405168,0.0371813909988679,0.0223628796429696,0.419649857579291,0.0376229749064671,0.0212731349568487,3.86456583014363e-05,0.150658578117699,0.0795089634380531,0.657075908905684,0.255249893947315,0.765521885286267,0.149396701854445,0.136279968797938
0.2,1.00838045009774,1.03015191346889,11.2332343308268,0.938111542056042,0.938111542055977,20.1682366733525,0.142989065733759,0.239619337718536,0.89420771885723,0.0381508508963135,0.023326264467573,0.419438097076974,0.0373532531790548,0.0222470370065989,4.10224482906706e-05,0.142989065733759,0.072755601468033,0.668655247236588,0.247730892159617,0.717930173649444,0.14814138667155,0.138132979794495
0.3,1.00838045026903,1.03015191363156,11.2019720100513,0.940790511361609,0.94079051136163,20.2891620162509,0.135823583640682,0.229221446706173,0.882071808592105,0.039010064215202,0.0242591807099858,0.419131476525346,0.037102918976481,0.0232563018647147,4.36386652056596e-05,0.135823583640682,0.0666060911735959,0.680016685422324,0.240667395862102,0.672684543476519,0.146469584492814,0.139814112702069
0.4,1.00838045043356,1.03015191378616,11.1737749675487,0.943219035057124,0.943219035057206,20.4002226618276,0.129121716567576,0.219501082133274,0.869603924868763,0.039743576213258,0.0251497454222718,0.418730666132432,0.0368713609269781,0.0243078972628472,4.65282971159415e-05,0.129121716567576,0.0609933350771195,0.691162341005584,0.234072356708532,0.629730131857513,0.144384390111256,0.141334010015873
0.5,1.0083804505912,1.03015191393269,11.1484896724949,0.945409677031924,0.945409677032006,20.5017553287585,0.122870009509755,0.210438434210322,0.85682080564687,0.0403485837573498,0.0259942276821253,0.418236674187322,0.0366583207734854,0.0254028804356666,4.97052676834568e-05,0.122870009509755,0.055896650903041,0.702093734842843,0.227898219307289,0.589128889596343,0.141921713040228,0.142667877446253
0.6,1.0083804507414,1.03015191407082,11.1257872036832,0.947387310179423,0.947387310179483,20.5944541407921,0.11704055340185,0.201992335913634,0.843755669729114,0.0408157911371138,0.0267839098377224,0.417650498609121,0.0364633646284022,0.0265451459984533,5.31989417239297e-05,0.11704055340185,0.0512706045687277,0.712812439018666,0.222131240892226,0.55089871950869,0.139091930568774,0.143808549830378
0.7,1.00838045088359,1.03015191420024,11.1052819949116,0.949181041176845,0.949181041176886,20.6792771216782,0.111594955017539,0.194106297557888,0.830459033218805,0.041139731290071,0.027508685936963,0.416975677702644,0.0362857144237395,0.0277372273246676,5.70524545157429e-05,0.111594955017539,0.0470575686987098,0.723323372817832,0.216770944622482,0.51500669829556,0.135908575232303,0.144759418128011
0.8,1.00838045101785,1.03015191432107,11.0869460377905,0.950793159439644,0.950793159439668,20.7563251493231,0.106529150070797,0.186774357931856,0.816937760854391,0.0413211336430201,0.028167765620467,0.416212897411194,0.0361252673020264,0.0289792709346595,6.12730817253236e-05,0.106529150070797,0.0432521313950687,0.733627321470092,0.211742815981453,0.4813968267187,0.132488022129857,0.145498240253788
0.9,1.00838045114429,1.03015191443378,11.0704310566517,0.952250875790722,0.952250875790727,20.8266074359784,0.101802567179762,0.179936904183549,0.803252596557884,0.0413602088979609,0.0287517120486899,0.41536727397332,0.0359811148194324,0.0302736407656795,6.5920220136522e-05,0.101802567179762,0.039796431313695,0.743730548788338,0.207082638586218,0.450095996924629,0.128774385211694,0.146035697378331
1,1.00838045126258,1.03015191453815,11.0555314179131,0.953569676525118,0.953569676525123,20.8906067816552,0.0973958482604491,0.173565432195687,0.789428052353433,0.0412529955101019,0.0292551337397452,0.414440254012913,0.0358528914992554,0.0316219825335338,7.10146084911048e-05,0.0973958482604491,0.0366606560637695,0.753635138828601,0.202721733789589,0.420922593369571,0.124907461777489,0.146370825915348
1.1,1.00838045137275,1.03015191463435,11.0420802302747,0.954763659846789,0.954763659846805,20.9488491919531,0.0932877764414205,0.167628819530333,0.77550023656085,0.0410051705912787,0.0296745029534704,0.413435606490628,0.0357400764860523,0.0330238521207143,7.65994176737994e-05,0.0932877764414205,0.0338164837323811,0.763344972637032,0.19865976770343,0.39387573311133,0.120887931465849,0.146503621180268
1.2,1.00838045147499,1.03015191472262,11.029945866391,0.955844880846355,0.955844880846376,21.0018147254788,0.089458930543436,0.162098627216418,0.761506134735522,0.0406264580299667,0.0300076923742564,0.412357731287039,0.0356421451064579,0.0344776950607667,8.27236316499852e-05,0.089458930543436,0.0312398087319236,0.772864237957766,0.194896381502354,0.368925463512309,0.116722108066597,0.146439277461193
1.3,1.00838045156912,1.03015191480298,11.0188956677696,0.956831248129325,0.956831248129356,21.050115078865,0.0858847447333516,0.156938728156624,0.74748021915498,0.0401149877091191,0.0302485624734536,0.411209220698638,0.0355585836254457,0.0359851380343466,8.94195799226933e-05,0.0858847447333516,0.0288944457127437,0.782196243845935,0.191378819948572,0.345837994733235,0.112535526277339,0.146193956033006
