T,PIF4m,PIF5m,PIF,phyB,PR,INT,IAA29m,ATHB2m,CDF1m,FKF1m,FKF1,CDF1,COm,CO,FTm,InducedC1,InducedC2,RepressedC1,PHYAm,phyAr,phyAfr,phyAmarker
0,-5.43156434518974e-65,-6.85734571678502e-70,3.72833169056608e-61,7.73828434341858e-37,7.73828434341793e-37,2.77267344693811,0.143820300603615,0.0857142857142857,0.582305659586048,0.158607313123732,0.138684598238516,0.148460390265589,0.305619951132749,0.00552348118753833,1.87716550219505e-05,0.0360747472827675,-2.28434782675256e-53,1.24999999998958,0.143957780342786,0.281872526656291,0.00100612967930487,0.0800053049246264
0.1,-4.45011624577023e-65,-5.19690163669645e-70,1.10337504812235e-61,0.843863618144238,0.843863618144238,4.35655523830078,0.143820300603615,0.0857142857142857,0.590893213207958,0.191234267872458,0.13865600880181,0.149316302904017,0.293310443808229,0.0958783600063747,4.98459636918322e-05,0.0360747472827675,-2.0669634006894e-53,1.24999999998979,0.143883369220306,0.256103252139985,0.0243857108135882,0.080065448333959
0.2,-3.64601459671279e-65,-3.93853964248485e-70,1.7062834788375e-62,0.950628764751123,0.950628764751123,6.68033573803819,0.143820300603615,0.0857142857142857,0.597474566184499,0.221193050114066,0.141876136339372,0.150217750158421,0.281825916820036,0.179007786615714,0.000229720515402568,0.0360747472827675,-1.87026602001608e-53,1.24999999998999,0.143813989107254,0.234479013354616,0.0399587319548363,0.0803394358628022
0.3,-2.98721953480312e-65,-2.98491755242345e-70,3.00344519115052e-63,0.964373609035635,0.964373609035635,8.79281836744688,0.143820300603615,0.0857142857142857,0.602071149707817,0.248739631201366,0.14765871545218,0.151086370478115,0.27110614931898,0.255461099900356,0.000647244688611054,0.0360747472827675,-1.69228726366854e-53,1.24999999999019,0.143749301418322,0.216234552683105,0.0499679553967774,0.0808475577813798
0.4,-2.44748244156482e-65,-2.26226678733144e-70,7.93703456275261e-64,0.966163386528347,0.966163386528347,10.6179802212378,0.143820300603615,0.0857142857142857,0.60476730922459,0.273848836024091,0.155415083975271,0.151867150881642,0.261101418559557,0.325754880245664,0.00134447100090895,0.0360747472827675,-1.53124616297195e-53,1.24999999999038,0.143688986627788,0.200756942879387,0.0560728607204544,0.0815280838456642
0.5,-2.00486766775144e-65,-1.7136501097054e-70,-9.78617728642451e-64,0.966500878429036,0.966500878429036,12.1841433121633,0.143820300603615,0.0857142857142857,0.605700023597274,0.29645119500301,0.164617307103139,0.152520558966181,0.251768777291047,0.390381031255228,0.0023295343246239,0.0360747472827675,-1.3854951830773e-53,1.24999999999058,0.143632750098651,0.187574024600006,0.0594247296699031,0.0823003322381091
0.6,-1.64080671274473e-65,-1.29482781465518e-70,-1.15024725123067e-62,0.966524840834076,0.966524840834076,13.5293553358704,0.143820300603615,0.0857142857142857,0.605048604285682,0.316474519939285,0.174780202675669,0.153017922509734,0.243069669131893,0.449816164920478,0.0035876780496707,0.0360747472827675,-1.25347757138219e-53,1.24999999999076,0.143580315890172,0.176299413417512,0.0608843500022387,0.0831003885780009
0.7,-1.34277917061889e-65,-9.78180198019219e-71,-2.39059715828162e-62,0.966504684351983,0.966504684351983,14.6812808079613,0.143820300603615,0.0857142857142857,0.602973475314158,0.333871550081839,0.185551534897202,0.153343423713277,0.234976121624251,0.504422667044124,0.00509719686319445,0.0360747472827675,-1.13403346088165e-53,1.24999999999094,0.143531426252061,0.166619455610833,0.0610775184689782,0.0838853897710897
0.8,-1.09903413579756e-65,-7.39274071091721e-71,-3.01771432239522e-62,0.96650000339064,0.96650000339064,15.6671061826469,0.143820300603615,0.0857142857142857,0.599651047249268,0.348626581652748,0.196583225478914,0.153485385641818,0.227460012278919,0.554574011851688,0.00683086108248646,0.0360747472827675,-1.02598679158705e-53,1.24999999999112,0.143485841496017,0.158282457512989,0.0604410701282585,0.0846244285312058
0.9,-9.00702114539458e-66,-5.61309590913562e-71,-2.03704883673553e-62,0.966501202202731,0.966501202202731,16.5085730013252,0.143820300603615,0.0857142857142857,0.595240971995436,0.360791277742847,0.207596932593737,0.153439875023294,0.220497282432385,0.600597381041579,0.0087619678455664,0.0360747472827675,-9.28336133215308e-54,1.2499999999913,0.143443338340362,0.151083147288493,0.0592821528461594,0.0852993465877068
