T,PIF4m,PIF5m,PIF,phyB,PR,INT,IAA29m,ATHB2m,CDF1m,FKF1m,FKF1,CDF1,COm,CO,FTm,InducedC1,InducedC2,RepressedC1,PHYAm,phyAr,phyAfr,phyAmarker
0,-7.25306262367324e-96,-6.52620101705406e-94,-3.76851029287808e-93,0.931969459421026,0.931969459422737,20.0082420696355,0.0360747472827675,0.0857142857142857,0.727204977163202,0.0674699411362092,0.0482804911874455,0.143214205738812,0.245786116299123,0.127564636470818,0.0445292997131751,0.0360747472827675,1.21340184848022e-52,1.24999999998966,0.142857142857143,0.189607130859071,0.0306361419242551,0.0818322788570335
0.1,-6.01565831978339e-96,-5.05984311395248e-94,-3.05050514543717e-93,0.93517488954096,0.935174889541697,20.1328057971205,0.0360747472827675,0.0857142857142857,0.734975962120396,0.0685371906703539,0.0489880271359081,0.146238267644793,0.23858854148289,0.131466879833932,0.0436296699972264,0.0360747472827675,1.10150447957368e-52,1.24999999998987,0.142857142857143,0.185644564324677,0.0316896420605403,0.0819959782133394
0.2,-4.98421534403332e-96,-3.91492777831683e-94,-2.39465703374671e-93,0.9380978981723,0.938097898172517,20.2484094832469,0.0360747472827675,0.0857142857142857,0.742187744509802,0.0695776463774001,0.0497097904190675,0.149269177590388,0.231596045030355,0.135315563276222,0.0427575685438562,0.0360747472827675,9.99674548674782e-53,1.24999999999007,0.142857142857143,0.181679468693981,0.0326927944612909,0.0821678480559204
0.3,-4.12879420608149e-96,-3.02776763014552e-94,-1.85810622031981e-93,0.9407545089963,0.940754508996297,20.3553780134364,0.0360747472827675,0.0857142857142857,0.748805455943428,0.0705882190449165,0.0504415110662993,0.152303071400713,0.224811656621625,0.139186663489999,0.0419129977953888,0.0360747472827675,9.07218523706865e-53,1.24999999999026,0.142857142857143,0.17773066646967,0.0336429538929092,0.0823464964562106
0.4,-3.39337745014787e-96,-2.30292878659245e-94,-1.41624937218183e-93,0.943197975282555,0.943197975282465,20.4555132981107,0.0360747472827675,0.0857142857142857,0.754861175772584,0.0715655354798056,0.0511767847545308,0.155334969775576,0.218204498546578,0.143059893954976,0.0410912087992006,0.0360747472827675,8.21867523041558e-53,1.24999999999045,0.142857142857143,0.173824106193469,0.0345309364814748,0.0825307699176863
0.5,-2.7817269384951e-96,-1.7442368322646e-94,-1.06866347282125e-93,0.945417442223907,0.94541744222384,20.548441980946,0.0360747472827675,0.0857142857142857,0.760310245638336,0.0725069634387589,0.0519147825930573,0.158363576438552,0.21178632177301,0.146940197689897,0.0402936608599759,0.0360747472827675,7.43953870150342e-53,1.24999999999064,0.142857142857143,0.169950898455573,0.0353599666446756,0.0827210543957493
0.6,-2.27464083443873e-96,-1.31344663669532e-94,-8.02470845163887e-94,0.947415577403257,0.947415577403193,20.6342413330314,0.0360747472827675,0.0857142857142857,0.765072641269619,0.07340522472015,0.0526506132520138,0.161383692580379,0.205567265593131,0.150828288669616,0.0395211682061768,0.0360747472827675,6.73085199088891e-53,1.24999999999083,0.142857142857143,0.166160120663899,0.0361150416660229,0.0829148877469699
0.7,-1.85545185925468e-96,-9.82863313609636e-95,-5.98864436293406e-94,0.949222353148355,0.949222353148319,20.7132427892349,0.0360747472827675,0.0857142857142857,0.769106025530438,0.0742578809058496,0.053379731974357,0.164389847757834,0.199549407844358,0.154731596849989,0.0387737833979344,0.0360747472827675,6.08729386391943e-53,1.24999999999101,0.142857142857143,0.16243347918918,0.0368017538158723,0.083113187736589
0.8,-1.51640717727132e-96,-7.39946464115101e-95,-4.50230722691287e-94,0.950848007066933,0.950848007066941,20.7856260772087,0.0360747472827675,0.0857142857142857,0.772392100270509,0.0750637812286415,0.0541000480229746,0.167379391407676,0.193733155020284,0.158650915222963,0.0380514597981911,0.0360747472827675,5.50620643023502e-53,1.24999999999119,0.142857142857143,0.15881628708425,0.0374123511004678,0.083312747597742
0.9,-1.23627471230551e-96,-5.52853116347613e-95,-3.36075582594021e-94,0.952320256255256,0.952320256255275,20.8520252398906,0.0360747472827675,0.0857142857142857,0.774892389560291,0.0758209247653422,0.0548057992331561,0.170344518978135,0.188116227139586,0.162584175314352,0.0373537000734397,0.0360747472827675,4.97928896478984e-53,1.24999999999136,0.142857142857143,0.155298915254451,0.0379484808306175,0.0835142487734075
1,-9.94348036502675e-97,-3.97195106735723e-95,-2.41312892152339e-94,0.953661747068103,0.953661747068107,20.9134341356688,0.0360747472827675,0.0857142857142857,0.776623755915497,0.0765414085376172,0.055492773059732,0.173272817881613,0.182689768089206,0.166549642899425,0.0366793813726146,0.0360747472827675,4.49526030352321e-53,1.24999999999153,0.142857142857143,0.151905648162545,0.0384132107026449,0.0837148831363014
1.1,-7.87103905689809e-97,-2.68512371970526e-95,-1.63163401381181e-94,0.954876522796938,0.954876522796899,20.970004378771,0.0360747472827675,0.0857142857142857,0.777586630225931,0.0772266808742689,0.0561601932574822,0.176162386197455,0.177452589448737,0.170549608306284,0.0360283437287983,0.0360747472827675,4.05234740465432e-53,1.2499999999917,0.142857142857143,0.148638675397022,0.0388067456417685,0.0839144083062092
1.2,-6.26114984479164e-97,-1.81454710444923e-95,-1.10756005801674e-94,0.955951302597815,0.955951302597709,21.0212379677751,0.0360747472827675,0.0857142857142857,0.777779597164431,0.0778719845053901,0.0568106095292226,0.179019471091281,0.172408594776981,0.174576548582317,0.0354011125791717,0.0360747472827675,3.65637411031989e-53,1.24999999999186,0.142857142857143,0.145513179307388,0.0391402265555239,0.0841098024040404
