T,PIF4m,PIF5m,PIF,phyB,PR,INT,IAA29m,ATHB2m,CDF1m,FKF1m,FKF1,CDF1,COm,CO,FTm,InducedC1,InducedC2,RepressedC1,PHYAm,phyAr,phyAfr,phyAmarker
0,0.281529429417088,0.352485749967609,26.2120776038456,0.287503562724177,0.287503562724788,3.04705649570947,0.743644871165729,0.450742455638859,1.02777663520661,0.0528819805063893,0.0455612534752479,0.182521212738943,0.292006631439156,0.0118023387681235,0.0240215790613646,0.743644871165729,0.95721230975699,0.38833696822019,0.847091672077809,0.882509159678639,0.0168803252694744,0.0800576758623501
0.1,0.300393364282258,0.371463985827473,10.6143849077278,0.843299090821641,0.843299090824884,4.7343728191756,0.729346046431276,0.437558654006744,1.05555454231799,0.0665025774402322,0.0457250229691737,0.187070633916009,0.278561441801856,0.0696431862581104,0.0234662122405731,0.729346046431276,0.948479476608112,0.382991264992166,0.830958237849136,0.851844770495024,0.0772503742139022,0.0806574181561612
0.2,0.319461044389325,0.390504956292776,4.8875821485928,0.950578127202948,0.950578127202668,7.00182188650562,0.683222966518674,0.413823388607897,1.08368350915569,0.0796422738092431,0.0473351702195396,0.191726638363462,0.2652817359252,0.147563532073096,0.0230389813938806,0.683222966518674,0.873429717778456,0.396186184459136,0.784954270814418,0.810658580678071,0.131228507813644,0.0832468672158264
0.3,0.338748236784385,0.409667651289894,4.06710467293792,0.964520358992877,0.964520358994214,9.06788920081528,0.639769647900653,0.391646775640076,1.11123041816604,0.0896055414316591,0.0499271434365748,0.196466204400571,0.252724482797332,0.218917480917556,0.0228176090480891,0.639769647900653,0.791130255258756,0.412930910837679,0.741553073210462,0.772036984940619,0.168768604924141,0.0878382571658544
0.4,0.358109895527191,0.428779677390751,4.11651972750076,0.966253509453193,0.966253509453709,10.8536960938946,0.599226461559871,0.370969849701773,1.13715169851083,0.0968933248278226,0.053066367605792,0.201272105824254,0.240850714414314,0.283453591265198,0.0228473558601312,0.599226461559871,0.716082272554794,0.429462824668685,0.701062109045967,0.735797518298249,0.193828815114974,0.093778061550599
0.5,0.377524533952674,0.447850780133342,4.29811082561737,0.966458641504282,0.966458641503415,12.385425708254,0.561397376862191,0.351675471771483,1.16048517867742,0.102003506500585,0.0564296250059726,0.206128126786115,0.229621019960059,0.341738310421744,0.0231407422121596,0.561397376862191,0.648077903363065,0.445686554882284,0.66333007054875,0.701576922047759,0.209691209750957,0.100450839588482
0.6,0.396931806729934,0.466817129838443,4.50148465093627,0.966497942353121,0.966497942353181,13.6976935374182,0.526111619160045,0.333691186198952,1.1804733768701,0.105364434439615,0.0597843168369865,0.21101660817029,0.218999115191967,0.394277562685406,0.0236858456661087,0.526111619160045,0.586517436794619,0.461592510814922,0.628148724223364,0.669108924442422,0.218768466001611,0.107397075575368
0.7,0.416195210459659,0.485531762488116,4.70698824986302,0.966490032672937,0.966490032674001,14.8218143347189,0.493204853204563,0.316940487197232,1.1966318191986,0.107338269086703,0.0629692683920921,0.215918041723912,0.208951554918991,0.441543065764694,0.0244584501369712,0.493204853204563,0.530795284760197,0.477188180210787,0.595341978398852,0.638212774866789,0.222865042063634,0.114304440274017
0.8,0.435416267334366,0.504153347986399,4.90878799622764,0.966501777671361,0.966501777671516,15.7847181360014,0.462505682959315,0.301317228254931,1.20874105113797,0.108229795324429,0.0658791682196521,0.220811908435228,0.199447459695882,0.483874884305359,0.0254285854404617,0.462505682959315,0.480365296504218,0.49247654622123,0.564750603972848,0.608764616313644,0.223318034113973,0.12096741510828
0.9,0.454499205462015,0.522568603506408,5.1098826173768,0.966508337459011,0.966508337458724,16.6095385297385,0.433862379504358,0.286738353076356,1.21680893467853,0.108292390170768,0.0684521121927971,0.225677448002466,0.190458228545967,0.52172437423441,0.0265648596507578,0.433862379504358,0.434731254259854,0.507462166761099,0.536227550438037,0.58067711163445,0.221125527806874,0.127255831848465
1,0.473393857076461,0.540729449896952,5.31046490460795,0.966502524876849,0.966502524876945,17.3160733620062,0.407143836856696,0.27314673960665,1.2210103257371,0.107736443645818,0.0706578751477631,0.23049484454671,0.181957235855377,0.555428841938742,0.0278375849778561,0.407143836856696,0.393437941629313,0.522151570530202,0.509634318592321,0.55388465614125,0.217041638376178,0.133087269740302
1.1,0.492017035062911,0.558546786417656,5.50791825480126,0.966499752356805,0.966499752357058,17.9208332633016,0.382222647206049,0.260476880779942,1.22163461532933,0.1067278147312,0.0724925233406795,0.235245595902506,0.17391986224671,0.585274014603707,0.0292200232901669,0.382222647206049,0.356081055201135,0.536550293228851,0.484839517432168,0.528333468354263,0.211646887441488,0.138406695728024
1.2,0.510434799631664,0.576124924373395,5.7024915235867,0.966498547509666,0.966498547509989,18.4381084315724,0.358978395082567,0.248665261399714,1.21902417751748,0.105401830923052,0.0739671507505107,0.239912507083451,0.166322891051034,0.611547048190315,0.030688049235233,0.358978395082567,0.322293033138667,0.550663665639374,0.461720712260435,0.503979433040241,0.205374289019411,0.143181534950044
1.3,0.528649456588848,0.593479469686153,5.89387819416884,0.966501779293592,0.966501779293698,18.8810537537319,0.337296245043178,0.237652514978541,1.21351472772899,0.103880695026683,0.0750979781133925,0.244479496313305,0.159143818968058,0.634516234291233,0.0322193518320128,0.337296245043178,0.291725957871163,0.564497100388658,0.440164342527221,0.480783583493021,0.198556046303812,0.147397108865249
